TaxonomicLevel,Category,Taxon,comparison,Zsc,pval,padj,DataSet
genus,Grade,Alphaproteobacteria,III - IV,0.724371342528953,0.46883778853952,1,MAG
genus,Grade,Alphaproteobacteria,II - IV,-2.26863552330496,0.0232904995107065,0.232904995107065,MAG
genus,Grade,Alphaproteobacteria,I - IV,-2.4280278179808,0.0151811788058904,0.151811788058904,MAG
genus,Grade,Alphaproteobacteria,II - III,-3.17456317645358,0.00150062219883005,0.0150062219883005,MAG
genus,Grade,Alphaproteobacteria,I - III,-3.42892012955161,0.000605987830919921,0.00605987830919921,MAG
genus,Grade,Alphaproteobacteria,I - II,0,1,1,MAG
genus,Grade,Marinicella,IV - V,-1.46889231330931,0.141861999869732,1,MAG
genus,Grade,Marinicella,III - V,-0.384504215497746,0.700604772082447,1,MAG
genus,Grade,Marinicella,II - V,2.30343179564538,0.0212545605100669,0.212545605100669,MAG
genus,Grade,Marinicella,I - V,2.46249580899951,0.0137973785374639,0.137973785374639,MAG
genus,Grade,Marinicella,III - IV,0.969353632399685,0.332368778486397,1,MAG
genus,Grade,Marinicella,II - IV,3.13053550135636,0.00174487907643802,0.0174487907643802,MAG
genus,Grade,Marinicella,I - IV,3.26787609429283,0.0010835779256117,0.010835779256117,MAG
genus,Grade,Marinicella,II - III,2.29227953237502,0.0218895181205661,0.218895181205661,MAG
genus,Grade,Marinicella,I - III,2.38751827354127,0.0169625594609975,0.169625594609975,MAG
genus,Grade,Marinicella,I - II,-0.0884266027237506,0.929537618193386,1,MAG
genus,Grade,Anaerorhabdus,IV - V,1.79921420496659,0.071984803288397,0.71984803288397,MAG
genus,Grade,Anaerorhabdus,III - V,0.532768431895153,0.594193888772981,1,MAG
genus,Grade,Anaerorhabdus,II - V,-2.05626720118437,0.0397567679217108,0.397567679217108,MAG
genus,Grade,Anaerorhabdus,I - V,-3.14464679367736,0.00166287462320317,0.0166287462320317,MAG
genus,Grade,Anaerorhabdus,III - IV,-1.13765302014911,0.255265397829838,1,MAG
genus,Grade,Anaerorhabdus,II - IV,-3.21931599318791,0.00128496799672146,0.0128496799672146,MAG
genus,Grade,Anaerorhabdus,I - IV,-4.10178838569612,4.09969130962709e-05,0.000409969130962709,MAG
genus,Grade,Anaerorhabdus,II - III,-2.20793700657103,0.0272486646898482,0.272486646898482,MAG
genus,Grade,Anaerorhabdus,I - III,-3.08735688037073,0.00201944989390951,0.0201944989390951,MAG
genus,Grade,Anaerorhabdus,I - II,-0.702512344036454,0.482359706306312,1,MAG
genus,Grade,Moheibacter,IV - V,-1.1210741895049,0.262256284140163,1,MAG
genus,Grade,Moheibacter,III - V,-1.10192889809898,0.27049258408892,1,MAG
genus,Grade,Moheibacter,II - V,-3.43683686475761,0.000588549972727211,0.00588549972727211,MAG
genus,Grade,Moheibacter,I - V,-4.12839625136777,3.65302197903308e-05,0.000365302197903308,MAG
genus,Grade,Moheibacter,III - IV,0.0897856654541259,0.928457539489164,1,MAG
genus,Grade,Moheibacter,II - IV,-1.78755097585941,0.0738484808741947,0.738484808741947,MAG
genus,Grade,Moheibacter,I - IV,-2.14027379930568,0.0323326461054035,0.323326461054035,MAG
genus,Grade,Moheibacter,II - III,-1.99121620446417,0.046457123114362,0.46457123114362,MAG
genus,Grade,Moheibacter,I - III,-2.39388862990844,0.0166708098857649,0.166708098857649,MAG
genus,Grade,Moheibacter,I - II,-0.243129313975076,0.807905223138608,1,MAG
genus,Grade,Citrobacter,IV - V,1.05491817577594,0.291462748761861,1,MAG
genus,Grade,Citrobacter,III - V,-0.0845246833452504,0.932639278589369,1,MAG
genus,Grade,Citrobacter,II - V,-2.95296872452982,0.00314733848642391,0.0314733848642391,MAG
genus,Grade,Citrobacter,I - V,-2.57223041012578,0.0101045618252979,0.101045618252979,MAG
genus,Grade,Citrobacter,III - IV,-0.986148818788511,0.3240600904276,1,MAG
genus,Grade,Citrobacter,II - IV,-3.29246460466487,0.000993133979589662,0.00993133979589662,MAG
genus,Grade,Citrobacter,I - IV,-2.96689030896202,0.00300828262955557,0.0300828262955557,MAG
genus,Grade,Citrobacter,II - III,-2.44621729762613,0.0144363963097714,0.144363963097714,MAG
genus,Grade,Citrobacter,I - III,-2.04609093568632,0.0407474246418268,0.407474246418268,MAG
genus,Grade,Citrobacter,I - II,0.596125730626168,0.551091236116886,1,MAG
genus,Grade,Mangrovibacterium,IV - V,3.75521904956193,0.000173189940006055,0.00173189940006055,MAG
genus,Grade,Mangrovibacterium,III - V,-0.114991914915214,0.908451530495405,1,MAG
genus,Grade,Mangrovibacterium,II - V,1.94048856419423,0.0523203426411827,0.523203426411827,MAG
genus,Grade,Mangrovibacterium,I - V,3.33009607658887,0.000868160225368252,0.00868160225368252,MAG
genus,Grade,Mangrovibacterium,III - IV,-3.36095562709071,0.000776733029816519,0.00776733029816519,MAG
genus,Grade,Mangrovibacterium,II - IV,-1.70828713906502,0.087583076484847,0.87583076484847,MAG
genus,Grade,Mangrovibacterium,I - IV,-0.929340227559112,0.352712793789864,1,MAG
genus,Grade,Mangrovibacterium,II - III,1.75291964240443,0.0796158014601134,0.796158014601134,MAG
genus,Grade,Mangrovibacterium,I - III,2.85565911149054,0.00429475975188075,0.0429475975188075,MAG
genus,Grade,Mangrovibacterium,I - II,0.962289500229054,0.335904201767545,1,MAG
genus,Grade,Dysgonomonas,IV - V,1.92532777789695,0.05418836460483,0.5418836460483,MAG
genus,Grade,Dysgonomonas,III - V,3.98159505393928,6.84543346949545e-05,0.000684543346949545,MAG
genus,Grade,Dysgonomonas,II - V,2.28187081159877,0.022496968562207,0.22496968562207,MAG
genus,Grade,Dysgonomonas,I - V,3.80541503507017,0.000141566605845929,0.00141566605845929,MAG
genus,Grade,Dysgonomonas,III - IV,1.52554014279295,0.127124428942453,1,MAG
genus,Grade,Dysgonomonas,II - IV,0.158910431540932,0.873739441952744,1,MAG
genus,Grade,Dysgonomonas,I - IV,1.14193439726218,0.253481289527603,1,MAG
genus,Grade,Dysgonomonas,II - III,-1.44952970429597,0.147189711133967,1,MAG
genus,Grade,Dysgonomonas,I - III,-0.525358051476402,0.599334308933587,1,MAG
genus,Grade,Dysgonomonas,I - II,1.0403129732206,0.29819451884252,1,MAG
genus,Grade,Paracoccus,IV - V,-0.0627259336072657,0.949984746020474,1,MAG
genus,Grade,Paracoccus,III - V,-1.33270591524238,0.182628331322313,1,MAG
genus,Grade,Paracoccus,II - V,-3.90214843389583,9.53426585197477e-05,0.000953426585197477,MAG
genus,Grade,Paracoccus,I - V,-3.49598568841686,0.000472314031447643,0.00472314031447643,MAG
genus,Grade,Paracoccus,III - IV,-1.01693995570066,0.309181994271941,1,MAG
genus,Grade,Paracoccus,II - IV,-3.08284947200593,0.00205028835598123,0.0205028835598123,MAG
genus,Grade,Paracoccus,I - IV,-2.63833388119142,0.00833145082584687,0.0833145082584687,MAG
genus,Grade,Paracoccus,II - III,-2.19122794244592,0.0284353015034659,0.284353015034659,MAG
genus,Grade,Paracoccus,I - III,-1.65911661261718,0.0970922963330829,0.970922963330829,MAG
genus,Grade,Paracoccus,I - II,0.707680071732447,0.479143955600911,1,MAG
genus,Grade,Demequina,IV - V,0.944057582221453,0.345140223785749,1,MAG
genus,Grade,Demequina,III - V,-0.486913029975283,0.62631996464982,1,MAG
genus,Grade,Demequina,II - V,-3.32481658527899,0.000884767196530649,0.00884767196530649,MAG
genus,Grade,Demequina,I - V,-2.84905883355824,0.00438487710857219,0.0438487710857219,MAG
genus,Grade,Demequina,III - IV,-1.21318946129565,0.225057392438414,1,MAG
genus,Grade,Demequina,II - IV,-3.49494977260668,0.00047415097481457,0.0047415097481457,MAG
genus,Grade,Demequina,I - IV,-3.07716158361416,0.00208981983971469,0.0208981983971469,MAG
genus,Grade,Demequina,II - III,-2.42017228375553,0.0155131553168103,0.155131553168103,MAG
genus,Grade,Demequina,I - III,-1.90402155062727,0.0569073775510884,0.569073775510883,MAG
genus,Grade,Demequina,I - II,0.710063285454923,0.477664892449311,1,MAG
genus,Grade,Kluyvera,IV - V,0.136930639376292,0.891085620217217,1,MAG
genus,Grade,Kluyvera,III - V,1.62066730083629,0.105089010043299,1,MAG
genus,Grade,Kluyvera,II - V,2.60887906963891,0.00908393381737431,0.0908393381737431,MAG
genus,Grade,Kluyvera,I - V,4.09461512426663,4.22870255672508e-05,0.000422870255672508,MAG
genus,Grade,Kluyvera,III - IV,1.18388271497994,0.236459493343727,1,MAG
genus,Grade,Kluyvera,II - IV,1.9784348726846,0.0478796689354145,0.478796689354145,MAG
genus,Grade,Kluyvera,I - IV,3.03098544805227,0.0024375699545164,0.024375699545164,MAG
genus,Grade,Kluyvera,II - III,0.842749828079053,0.399368373186087,1,MAG
genus,Grade,Kluyvera,I - III,1.88816804639539,0.0590033940639146,0.590033940639146,MAG
genus,Grade,Kluyvera,I - II,0.977894194827363,0.328126656594633,1,MAG
genus,Grade,UJ101,IV - V,-1.51038644645364,0.130944844987659,1,MAG
genus,Grade,UJ101,III - V,-0.449187167637554,0.653296643679098,1,MAG
genus,Grade,UJ101,II - V,2.95026131704345,0.00317505261101272,0.0317505261101272,MAG
genus,Grade,UJ101,I - V,2.30214724469257,0.0213268698742544,0.213268698742544,MAG
genus,Grade,UJ101,III - IV,0.953462589245592,0.340355742385202,1,MAG
genus,Grade,UJ101,II - IV,3.68672201174962,0.000227161268221004,0.00227161268221004,MAG
genus,Grade,UJ101,I - IV,3.1828384264116,0.00145838971694585,0.0145838971694585,MAG
genus,Grade,UJ101,II - III,2.89905940859194,0.00374283968691588,0.0374283968691588,MAG
genus,Grade,UJ101,I - III,2.31469636541583,0.0206295548248232,0.206295548248232,MAG
genus,Grade,UJ101,I - II,-0.81664568397817,0.414130939835369,1,MAG
